,MSE,MSE,MAE,MAE,r2,r2
,mean,std,mean,std,mean,std
method,,,,,,
dtr,183779.01666666666,572238.3704268195,88.35666666666667,229.17010774520878,-0.8473305630701151,3.7074318781652993
gbr,184088.67814115412,579049.6440182436,80.92670387832833,227.47232818646404,-0.8617122422133399,4.533713576081858
linear,7902.222931470414,23151.861276864012,24.320965554659526,49.5927554460066,0.3445650772860395,0.8554290763445036
logistic,289659.8366666666,878323.8807743947,121.04333333333334,294.71811770102386,-1.021556909248962,3.4241883037225906
rf,204989.65411366665,641521.5838020516,90.4719,242.9261671317231,-1.3144380232005406,3.9380422685660506
svr,292745.1635588919,885919.6707430842,123.18693190704258,296.09983197817655,-0.21243904977728226,0.14455677828667343
